A2A,A1,hERG
0.76275307,0.81492174,0.25639033
0.60627836,0.6665792,0.2935344
0.72863144,0.7069778,0.30845237
0.7826589,0.8528021,0.26059645
0.7458678,0.78003156,0.20994681
0.9690265,0.9312116,0.26449537
0.8017794,0.75894344,0.3815199
0.53671044,0.58367336,0.3676626
0.78192765,0.7428748,0.3608365
0.6504058,0.6544487,0.22453225
0.72420913,0.7804754,0.26240754
0.550863,0.6160713,0.30877662
0.75537646,0.7222591,0.26247525
0.7011337,0.73683304,0.41379464
0.58373576,0.6118328,0.24445242
0.8286912,0.66569084,0.40330416
0.663896,0.67382544,0.3095339
0.647905,0.5240094,0.23198861
0.66444755,0.7765403,0.2650857
0.9340353,0.92262965,0.3549158
0.7450655,1.0,0.27222937
0.75781167,0.8006496,0.2968499
0.6921437,0.71297425,0.3618397
0.5238443,0.5774306,0.30499542
0.60219675,0.6576761,0.28008378
0.67371005,0.6894628,0.34577036
0.71861964,0.6651342,0.30149245
0.6048562,0.610562,0.25019217
0.8622234,0.67398816,0.29799223
0.5871447,0.6298927,0.30239034
0.5813639,0.5564267,0.23504406
0.6436384,0.6644837,0.26517886
0.8962122,0.7850652,0.25517732
0.7539441,0.78857756,0.31368774
0.7736452,0.7349919,0.33965987
0.8235027,0.83184224,0.2719934
0.62437785,0.6863631,0.3406759
0.7011619,0.66540694,0.3794536
0.7156147,0.84098005,0.3263802
0.7411057,0.784438,0.33011
0.81365734,0.7267558,0.35764188
0.71861744,0.7681372,0.40146816
0.88090676,0.72784466,0.3029638
0.7766369,0.7335148,0.2700256
0.6377375,0.6469733,0.32304168
0.68082726,0.66400486,0.34959775
0.7401768,0.71356916,0.2884956
1.0,0.93166655,0.29891062
0.6577038,0.5721014,0.374089
0.74633324,0.68707865,0.36066467
0.6916346,0.65059364,0.3841287
0.6639766,0.7821833,0.2634595
0.6756325,0.63275266,0.2002933
0.7208584,0.7776065,0.2952987
0.72272664,0.6580204,0.38406354
0.6945928,0.7603344,0.32873154
0.7594502,0.7375446,0.35312915
0.7302885,0.77969474,0.31877518
0.7408096,0.7923697,0.33237916
0.92494833,0.8362843,0.34127486
0.8337605,0.6956211,0.284599
0.63502765,0.7823923,0.35798556
0.8755437,0.80487317,0.25535244
0.8720577,0.9180558,0.3752178
0.6227686,0.6640176,0.27321833
0.63940537,0.71865404,0.3956533
0.73508793,0.7321972,0.39458317
0.5174767,0.5731638,0.37693655
0.48990145,0.632794,0.409095
0.7826799,0.76555383,0.31796926
0.8707473,0.7763405,0.26855308
0.8173193,0.79865247,0.26938605
0.60892135,0.64362407,0.34997743
0.70904344,0.7488404,0.41005778
0.6573091,0.64144933,0.39637172
0.47219637,0.4787399,0.37945998
0.90669286,0.81838137,0.25657034
0.7795168,0.69633543,0.3452283
0.45559865,0.46417788,0.43406785
0.5780764,0.584854,0.4194402
0.8728541,0.8583451,0.29751676
0.80721915,0.9212413,0.3016122
0.7876575,0.85199654,0.24584538
0.56047547,0.62347186,0.34251916
0.76108396,0.80672884,0.23823774
0.49703184,0.52781606,0.19373363
0.7515938,0.7346285,0.3500256
0.84640336,0.71102506,0.28752047
0.90957946,0.69419867,0.2874248
0.6731024,0.6947134,0.37188286
0.7483274,0.76790637,0.3717777
0.8227998,0.88939065,0.22485012
0.760193,0.8044397,0.27413517
0.5770003,0.6289996,0.30899072
0.7822348,0.92553276,0.2903216
0.8271225,0.8515152,0.36977613
0.82576597,0.736725,0.25937295
0.95663893,0.807901,0.28293133
0.5392986,0.5080409,0.43927264
0.63443124,0.63223106,0.19476241
0.69038343,0.71936405,0.2812068
0.6756629,0.64721787,0.333575
0.58575577,0.58442533,0.35615444
0.9014892,0.85477024,0.3370387
0.4716368,0.5239179,0.3407449
0.78974456,0.82218957,0.31014615
0.6424272,0.73272425,0.26790035
0.7000676,0.7441041,0.28245926
0.6976668,0.7376106,0.38671076
0.71813405,0.71668446,0.18821359
0.76391655,0.7326008,0.29667675
0.6210667,0.7150061,0.3703624
0.7274492,0.72193956,0.31076282
0.6978858,0.78488916,0.34140265
0.7216188,0.7722432,0.3982634
0.6315372,0.7438309,0.35726416
0.7989795,0.78106564,0.29261184
0.76810056,0.75982827,0.34374005
0.71958476,0.7857226,0.33108813
0.73313284,0.8200342,0.36550915
0.6490389,0.6988617,0.3319834
0.72757465,0.666308,0.32489413
0.864191,0.77338487,0.3709886
0.785276,0.91507536,0.27265602
0.46860266,0.4724655,0.442927
0.8105418,0.9329341,0.3881415
0.49351838,0.5003703,0.17304361
0.7420941,0.7842894,0.40888238
0.92586666,1.0,0.3954988
0.8397407,0.7612959,0.39397663
0.620652,0.65360945,0.29986894
0.7389989,0.79617035,0.3398872
0.5466271,0.6424894,0.2801832
0.6225832,0.68560916,0.41535497
0.82701755,0.92079765,0.31629735
0.65979797,0.7758293,0.24302083
0.9093865,0.9261951,0.2899903
0.74913156,0.7494679,0.27708226
0.52479094,0.53497356,0.3601781
0.5998022,0.65099686,0.36540115
0.72785646,0.8025879,0.30255818
0.70673686,0.6283802,0.35618436
0.7205406,0.76821285,0.4005353
0.48525044,0.56771165,0.3601849
0.6541991,0.70588046,0.35290045
0.60020965,0.6288934,0.3914953
0.6414191,0.68364984,0.4265359
0.6341184,0.70453995,0.447092
0.5070017,0.50934184,0.29231423
0.5659459,0.58331156,0.23084092
0.71589243,0.730665,0.31001526
0.720746,0.84429795,0.41952693
0.76267534,0.7747681,0.3707772
0.646124,0.56443834,0.36535197
0.66047835,0.7865971,0.3334676
0.48365057,0.4854273,0.44637984
0.7382244,0.66332704,0.23476756
0.57760316,0.60320115,0.3294176
0.5862765,0.5841453,0.37136382
0.61398613,0.6551415,0.36591595
0.47053438,0.47693035,0.41698778
0.6030691,0.63086146,0.3828274
0.6885759,0.6938941,0.3153314
0.6569527,0.6308015,0.337829
0.5714025,0.5891394,0.3433339
0.6882314,0.5928759,0.3494541
0.7438726,0.7662825,0.3957464
0.7810005,0.77872634,0.33026367
0.7479371,0.7715875,0.3755737
0.73889154,0.87488836,0.38075924
0.52371395,0.5325414,0.41330707
0.76656795,0.8783367,0.2941569
0.48986417,0.51189613,0.31640917
0.69954777,0.9204672,0.2867151
0.92968017,0.79551154,0.32522756
0.81497866,0.81576765,0.28626943
0.832049,0.89561313,0.28115296
0.57227993,0.54857165,0.4364462
0.9049244,0.911916,0.25550693
0.5767274,0.6256223,0.35445297
0.49305806,0.48718083,0.4090671
0.7745362,0.8608291,0.30743492
0.83097553,0.83785206,0.26376235
0.6863005,0.6247863,0.3645535
0.7144041,0.7661802,0.33657688
0.63244474,0.6736777,0.3154403
0.71760166,0.76538134,0.28584093
0.4758282,0.50354725,0.3843938
0.82671136,0.8030382,0.2630961
0.58638257,0.6248438,0.26647365
0.612171,0.6571828,0.23660362
0.5064686,0.5759302,0.34879607
0.5987649,0.6155536,0.33386165
0.7396738,0.9367552,0.30321676
0.7693526,0.76040816,0.32616633
0.6654328,0.66909987,0.30449647
0.7184789,0.743172,0.36828905
0.53357005,0.52880853,0.26518214
0.8014931,0.7208833,0.3903954
0.8236222,0.8871903,0.252262
0.65647936,0.68540955,0.27217096
0.75247735,0.8062562,0.33634752
0.7665464,0.7422589,0.23444277
0.7494144,0.81697285,0.35716265
0.58787674,0.87257683,0.4134314
0.56402856,0.5601555,0.38746566
0.6914475,0.66733986,0.3189599
0.85472625,0.86674464,0.27254313
0.5287646,0.5499269,0.33324105
0.58424956,0.59135324,0.37945187
0.99982727,0.90296566,0.25337785
0.60591567,0.63739425,0.3271901
0.8010398,0.91593814,0.20672303
0.70136255,0.735841,0.25580984
0.7933403,0.7760777,0.26027894
0.69487244,0.70538545,0.34233516
0.8972866,0.7934583,0.200863
0.840871,0.8025029,0.18302989
0.79023975,0.86440873,0.31217027
0.56919783,0.55326504,0.19720083
0.80270934,0.6850919,0.32422185
0.91432935,0.69636655,0.27146232
0.5836482,0.62795913,0.37118
0.50477874,0.5462882,0.17229956
0.5677646,0.5740217,0.23803961
0.5456969,0.56497854,0.28050542
0.7314885,0.5990953,0.2954762
0.65480006,0.7416523,0.28658676
0.7497881,0.7774074,0.42119813
0.7564171,0.7582722,0.3544721
0.76550007,0.70952266,0.39303732
0.77545226,0.6810702,0.23063111
0.6368516,0.62169915,0.26823258
1.0,0.9439325,0.26497513
0.62519354,0.75664157,0.33632237
0.4922733,0.5567917,0.24416971
0.5208506,0.5771194,0.26787472
0.92757094,0.8407467,0.31844306
0.6658442,0.78600276,0.10142392
1.0,0.99904567,0.37623543
0.67200583,0.51814836,0.30594528
0.6166945,0.679724,0.32677448
0.88506955,0.5591619,0.34080845
0.5387035,0.64135873,0.3360706
0.6142492,0.7006421,0.340464
0.77480423,0.78587735,0.28549325
0.59931654,0.5438181,0.3559597
0.7283767,0.718592,0.2595772
0.8103056,0.84173113,0.32955647
0.8272309,0.9122753,0.2530092
0.90537494,0.80085033,0.2039442
0.74071294,0.8259372,0.4353792
0.5250778,0.60029745,0.27320027
0.5700175,0.64321584,0.27374655
0.7723693,0.78214747,0.25849086
0.5315146,0.56129473,0.44676846
0.778445,0.712674,0.37122208
0.7362284,0.7183709,0.39487112
0.74258196,0.80306774,0.23623061
0.55804706,0.67814463,0.36117977
0.6120746,0.6686038,0.2492668
0.68213695,0.6474579,0.12309682
0.7853909,0.80702925,0.30186272
0.91324013,0.77254146,0.40843582
0.7745129,0.82211506,0.26272476
0.7197328,0.7490527,0.27170342
0.89552605,0.79402506,0.3244266
0.9964335,0.9282114,0.29701936
0.64206576,0.6522837,0.2988286
0.64182574,0.7999419,0.29667783
0.5502451,0.5931463,0.2773518
0.8179574,0.81858,0.27048993
0.80931574,0.7937649,0.33215916
0.7236728,0.68483704,0.32365435
0.6154293,0.673923,0.3345353
0.88119334,0.8647085,0.2199598
0.8111732,0.72740865,0.25777805
0.7332398,0.84329414,0.35237455
0.93304145,0.7676813,0.3009311
0.73623246,0.6833603,0.24709094
0.9645942,0.81041914,0.33321077
0.7545363,0.6160205,0.25829327
0.74541336,0.7972225,0.24216127
0.5614343,0.5304263,0.3933859
0.86766964,0.71782345,0.25788325
0.56944007,0.7040936,0.37863076
0.5867131,0.6320864,0.24203402
0.5593044,0.624836,0.30525255
0.711457,0.78173625,0.3688432
0.5925537,0.6048613,0.35534483
0.74704754,0.6848053,0.29408395
0.5007086,0.51866275,0.2364955
0.7351428,0.8237182,0.300844
0.58657944,0.64246225,0.38629305
0.791698,0.7031389,0.24752665
0.84190303,0.68774366,0.3358227
0.74910605,0.78956664,0.3290789
0.6908859,0.7154204,0.3465361
0.621917,0.65281934,0.3970729
0.7473846,0.7997289,0.31447226
0.51806605,0.5200815,0.2852813
0.76304114,0.835403,0.3435275
0.76804256,0.8692815,0.3148768
0.73712724,0.69642985,0.29668868
0.62994,0.6516399,0.333584
0.53084695,0.53325593,0.29179013
0.6679727,0.7187467,0.30267328
0.708563,0.59681916,0.33327168
0.80235964,0.8223422,0.32181215
0.718532,0.88659704,0.2846967
0.75766635,0.83753884,0.25231493
0.5989348,0.6401961,0.31582874
0.5614033,0.63568753,0.3429045
0.52105224,0.6093488,0.34961104
0.5330272,0.5332765,0.3376196
0.68063027,0.7257555,0.30332005
0.7718851,0.8443763,0.26519096
0.80428886,0.74452674,0.33473873
0.55808544,0.6305372,0.32829142
0.5454592,0.7161751,0.1750372
0.7349954,0.76419926,0.32778907
0.51024604,0.54305345,0.289649
0.67745566,0.75657135,0.35959125
0.6288137,0.6358878,0.24744779
0.5813816,0.6913502,0.26374668
0.7541275,0.76647544,0.38791287
0.8786065,0.76006114,0.3207093
0.81618315,0.8348302,0.32294708
0.92277837,0.835804,0.2750836
0.96724635,0.8692264,0.27633166
0.8198474,0.82074153,0.19973975
0.6092047,0.70019585,0.28480268
0.71373206,0.70296365,0.26785755
0.69068503,0.714459,0.26528847
0.6939762,0.7095788,0.32390523
0.67548686,0.69145805,0.24901652
0.45810926,0.47346058,0.3864249
0.96069485,0.94115055,0.26242304
1.0,0.94290984,0.2527048
0.61369056,0.8133425,0.2609256
0.8771346,0.9105835,0.25656182
0.7576149,0.84536076,0.40562928
0.7564689,0.68061095,0.31271553
0.8056573,0.8261678,0.26268476
0.7618879,0.7772623,0.3340854
0.51638865,0.5347088,0.25965393
0.49637917,0.46725765,0.36624604
0.51237565,0.59532183,0.24482703
0.49974442,0.49421346,0.3034981
0.75264883,0.76253074,0.22063565
0.7308444,0.7465523,0.35540968
0.6123738,0.64770216,0.2887426
0.76502734,0.82917035,0.25948232
0.8864963,0.7948312,0.33188003
0.7288422,0.7030224,0.1977207
0.63488543,0.7602884,0.29328173
0.76173913,0.8591713,0.31089038
0.8232323,0.7756498,0.38076466
0.8402778,0.8117297,0.30486017
0.83024734,0.72929955,0.2474314
0.7300297,0.69317836,0.23272377
0.5114372,0.49581912,0.27757692
0.7907623,0.7809397,0.38957632
0.80788034,0.6508299,0.3500064
0.7203203,0.8156876,0.22193009
0.9987246,0.9383488,0.27106816
0.8353835,0.7997218,0.37026918
0.65227365,0.7303381,0.30782062
0.8749923,0.8605133,0.25748777
0.6087878,0.6365987,0.2755375
0.79283845,0.72177595,0.25663298
0.906587,0.7983074,0.19242841
0.6902194,0.68604875,0.31270206
0.66791767,0.78125715,0.2821467
0.6934309,0.7170398,0.2668702
0.7415182,0.65101933,0.3835566
0.4847947,0.5182085,0.3198281
0.7172922,0.7398191,0.36528784
0.8359066,0.7914461,0.38998067
0.5622152,0.6474814,0.4233411
0.8073865,0.75041825,0.32453722
0.46684828,0.5241643,0.23657876
0.57516444,0.6658541,0.21172267
0.6275034,0.6462155,0.35757822
0.5415422,0.57713515,0.2754997
0.55641454,0.5229582,0.2435714
0.48104757,0.5646833,0.3200361
0.757784,0.66109926,0.22237349
0.928782,0.8491522,0.27373016
0.64472556,0.82610226,0.28295565
0.88246745,0.78961843,0.30960202
0.75581086,0.7601343,0.25786638
0.7584392,0.7990893,0.29994565
0.6756874,0.78993607,0.36310256
0.79502475,0.7469153,0.28433496
0.7045877,0.72328055,0.3191362
0.7510762,0.7058922,0.36932486
0.7162321,0.8554827,0.33579898
0.73185,0.6848158,0.19880968
0.60356945,0.73775405,0.2855571
0.70606667,0.7000652,0.34546143
0.7279185,0.7033287,0.37449634
1.0,0.93213934,0.27122968
0.701215,0.72274894,0.31945616
0.7631052,0.88469344,0.2911721
0.80532444,0.89946496,0.3047772
0.7209386,0.9060537,0.32435018
0.71588326,0.7076705,0.26841593
0.60561734,0.5166903,0.2640717
0.4869087,0.51140815,0.37954736
0.71933347,0.7859487,0.32132578
0.74867404,0.7238793,0.2831738
0.49290797,0.5730263,0.23896521
0.59683466,0.5823324,0.3480199
0.5382629,0.59399533,0.35879624
0.76074034,0.7882249,0.30631834
0.7425312,0.93822086,0.28991497
0.79012764,0.9141583,0.2697907
0.4905771,0.4954647,0.31819445
0.8445309,0.71313894,0.32611436
0.57940304,0.62862504,0.28245568
0.8029376,0.7779675,0.23183393
0.79672825,0.88729423,0.28860205
0.7162766,0.75165045,0.3101644
0.48567978,0.5021779,0.41379493
0.5450925,0.5662275,0.3519966
0.65693843,0.7023244,0.27061552
0.75102603,0.7796134,0.3490951
0.6411232,0.6775811,0.31160092
0.67024183,0.66898006,0.2753836
0.7315413,0.8313885,0.2869807
0.6390911,0.78224224,0.25782686
0.6863303,0.77693695,0.26207387
0.60138655,0.56029093,0.33780873
0.4842655,0.7986666,0.4263022
0.72534305,0.79761237,0.3145824
0.78555536,0.7084893,0.26421666
0.66204476,0.68841374,0.41718167
0.6908624,0.87581754,0.18326575
0.7268693,0.6583498,0.297718
0.5182313,0.64085245,0.2844751
0.74397975,0.8003173,0.3193786
0.54667795,0.5637686,0.3238551
0.7627493,0.69706714,0.40953487
0.63311654,0.70118356,0.34629905
0.47207642,0.48037964,0.35634315
0.694087,0.71460706,0.28863883
0.72506315,0.68907225,0.303595
0.6219836,0.64339054,0.24260253
0.58992106,0.58192897,0.31539822
0.6365336,0.7906056,0.28217697
0.49679103,0.5303728,0.32734638
0.6226621,0.67358655,0.29879826
0.6367605,0.6919994,0.2536438
0.6095102,0.7869073,0.2562949
0.6525419,0.7119285,0.2967183
0.54503065,0.6460538,0.20572
0.7485405,0.78241646,0.40403056
0.70846313,0.752018,0.3619988
0.54114896,0.6064231,0.2573861
0.72213227,0.7302409,0.3235168
0.8184051,0.6602443,0.42535514
0.7465074,0.780843,0.32949728
0.71762466,0.7023997,0.25434077
0.8277805,0.8449386,0.34738392
0.5852695,0.71037537,0.3911969
0.6659816,0.78891605,0.29602873
0.7904661,0.7486268,0.28063035
0.6253408,0.66091865,0.3907218
0.65784067,0.7519744,0.24593401
0.66081953,0.71005416,0.34453028
0.5138148,0.5218253,0.35075748
0.78878915,0.66607213,0.29132307
0.64990497,0.6462143,0.2083283
0.6109046,0.6167765,0.28256375
0.7238807,0.7728729,0.25240844
0.5700652,0.7054639,0.3753199
0.7074748,0.8206743,0.26087868
0.5537959,0.54551506,0.30160242
0.9269483,0.8800011,0.32202297
0.7869239,0.76463133,0.3923053
0.98697627,0.9367368,0.2657919
0.76420766,0.8118713,0.27549046
0.7266516,0.83041674,0.4019177
0.47094598,0.49071044,0.28097105
0.601697,0.81551343,0.3139692
0.8296966,0.59886056,0.3470328
0.77630115,0.88524145,0.31459892
0.8217119,0.51874655,0.40591556
0.64349055,0.6485366,0.33320504
0.68750215,0.615058,0.37646794
0.7832248,0.7970786,0.3122723
0.82715154,0.57340246,0.37593055
0.73904806,0.8374785,0.38443834
0.70728654,0.7292421,0.30402797
0.73568463,0.8159868,0.41941285
0.6203099,0.6459047,0.39453864
0.7716306,0.8094487,0.338197
0.5306212,0.58298886,0.3435644
0.6533469,0.7732843,0.3073961
0.7462763,0.74821645,0.2980988
0.80439603,0.797092,0.31059337
0.4761627,0.49402574,0.33608288
1.0,0.92967963,0.2968902
0.67292345,0.74310356,0.36743343
0.9238601,0.83722395,0.34869963
0.7932863,0.8226238,0.24130142
0.81380665,0.6601706,0.2856052
0.86886203,0.6431898,0.34103
0.66760224,0.6739633,0.34894425
0.7104425,0.77800834,0.28169763
0.6553572,0.7012318,0.39462847
0.9215697,0.8836982,0.26610518
0.89422303,0.83708715,0.1805414
0.62920326,0.67514366,0.27293253
0.54342717,0.4878777,0.3700505
0.81883216,0.9407754,0.4028601
0.5837929,0.6231207,0.3231771
0.7455593,0.70977443,0.41785246
0.7401263,0.7864577,0.3098725
0.73451084,0.6726917,0.1974771
0.7229809,0.8057356,0.3672248
0.590244,0.72501993,0.22551954
0.70431745,0.71586984,0.34845966
0.6799869,0.67553884,0.26163852
0.7528188,0.7854413,0.32286268
0.7600322,0.7245358,0.2804408
0.79979753,0.7942355,0.33222318
0.66211635,0.715149,0.3053155
0.5004362,0.49760488,0.2648701
0.6706621,0.7924574,0.25786752
0.6218079,0.6295703,0.38267553
0.6510001,0.67667115,0.31228638
0.58944136,0.6370736,0.30523723
0.5907811,0.6821104,0.2519688
0.68942916,0.6920385,0.24456483
0.8193039,0.7524191,0.2832802
0.70699,0.7702792,0.33390623
0.7605995,0.84958184,0.26323676
0.75000775,0.771345,0.35966003
0.5875261,0.54332525,0.33552337
0.7267955,0.7771958,0.2724219
0.57001007,0.6260826,0.34744555
0.97550726,0.927979,0.26188278
0.7451719,0.8263001,0.41412657
0.898497,0.77735615,0.37438625
0.8590013,0.8065382,0.3094085
0.7389398,0.7447244,0.19676393
0.7378154,0.71201956,0.44058174
0.6459865,0.6939003,0.3539613
0.5402264,0.58790857,0.31737727
0.73644733,0.8251038,0.2982961
0.5010644,0.5519853,0.31392926
0.6431958,0.7930116,0.18277222
0.6278088,0.66008896,0.310569
0.7462461,0.7548129,0.4027108
0.54320735,0.5794799,0.4402449
0.4940625,0.48110694,0.33744
0.5416593,0.58858156,0.37127328
0.73464954,0.77614665,0.33945757
0.5445869,0.57239246,0.30743504
0.6229898,0.6666131,0.3069479
0.5351432,0.60892785,0.36750114
0.4836795,0.5188381,0.39550996
0.6884974,0.72806317,0.37945664
0.594861,0.525386,0.3260213
0.75718415,0.7685426,0.28343737
0.60904396,0.64430916,0.34144628
0.83224845,0.79818434,0.24826306
0.62317264,0.64846015,0.1559915
0.75207096,0.75337726,0.32619464
0.58882016,0.5333841,0.13741511
0.63576615,0.67768526,0.3817656
0.7862527,0.68865794,0.31079143
0.51252747,0.4790872,0.44667923
0.7467519,0.71901,0.38861078
0.615166,0.6375194,0.31232393
0.63064736,0.62028843,0.3193562
0.9027427,0.80654144,0.31777143
0.67861223,0.6709161,0.41254616
0.5648325,0.654616,0.25951576
0.8121369,0.92016953,0.29378003
0.5046334,0.5132632,0.38744074
0.48775965,0.5313831,0.3112386
0.76928,0.7987401,0.31942213
0.5832366,0.6109531,0.26102644
0.806724,0.7076656,0.33338302
0.69199014,0.61310035,0.37143904
0.7453764,0.7759225,0.35800284
0.6731845,0.65290356,0.27638882
0.8447549,0.7546401,0.3706708
0.7937039,0.8946878,0.2950557
0.70734537,0.67376727,0.3916685
0.90610176,0.8463223,0.25689125
0.8182836,0.84411764,0.28574014
0.86908597,0.8867102,0.32253665
0.61689216,0.6955551,0.23266852
0.60991305,0.62784195,0.21066463
0.7848356,0.7083183,0.35327113
0.7213582,0.74310064,0.3268019
0.6570844,0.6373201,0.33155024
0.53404355,0.58466035,0.3207875
0.64891875,0.6792931,0.2793972
0.73738927,0.8276599,0.32633102
0.62884885,0.6786954,0.24641734
0.6874736,0.705053,0.34882027
0.86375284,0.7718724,0.38704568
0.5568523,0.74469894,0.33395398
0.5420922,0.5412404,0.41063464
0.77042294,0.83079123,0.32216918
0.69960254,0.7711091,0.289411
0.73463464,0.79614824,0.17167884
0.6865348,0.7317873,0.3138045
0.72612137,0.71363497,0.2105146
0.48766872,0.616576,0.4168929
0.8891856,0.81213194,0.27735782
0.826568,0.79994714,0.34259266
0.61353356,0.712573,0.3505904
0.5064139,0.5606583,0.3706718
0.7411052,0.65208703,0.40985256
0.6452825,0.8534386,0.34710258
0.6538356,0.79384875,0.26639253
0.7406242,0.7828245,0.41955876
0.5890185,0.702311,0.27000046
0.7382855,0.69777834,0.37559867
0.54232377,0.6149528,0.35784572
0.46500054,0.47334874,0.45010722
0.6812325,0.76365,0.41823
0.92895037,0.8699013,0.28093988
0.561725,0.59208,0.27061564
0.7476215,0.7882788,0.28599674
0.46117467,0.47273806,0.13086128
0.53499717,0.5482759,0.28216463
0.683534,0.6903822,0.26424628
0.82817316,0.8126006,0.35198092
0.75140566,0.81819695,0.29380792
0.7382405,0.67088664,0.28064
0.65761817,0.7199422,0.34701043
0.60130495,0.74091953,0.3873567
0.6912642,0.72776866,0.26998603
0.48578614,0.53151554,0.33504462
0.6054135,0.6828226,0.24897271
0.5399526,0.56158924,0.21651489
0.8635863,0.8089572,0.30934983
0.71291363,0.8240977,0.30312848
0.7492283,0.8062679,0.31944656
0.7410749,0.7027641,0.35124916
0.84837514,0.8183953,0.3462587
0.47955972,0.5280203,0.38903952
0.6388271,0.65358746,0.25202233
0.7831803,0.8129508,0.26489294
0.693081,0.7171415,0.33946097
0.81211394,0.79737806,0.30993384
0.7007561,0.71092725,0.26764566
0.6294786,0.6689103,0.3283525
0.76406026,0.7864379,0.30359524
0.7159305,0.8660518,0.3058684
0.554777,0.5889203,0.30567467
0.5586389,0.6105088,0.35767746
0.95556855,0.897174,0.2956398
0.7143036,0.7743001,0.36197603
0.59110403,0.690607,0.30469358
0.4967287,0.53806865,0.29008478
0.6055242,0.6063948,0.25785667
0.93574935,0.72970873,0.25203097
0.5355619,0.60768485,0.3604505
0.6918422,0.7185559,0.25352824
0.7488938,0.78194153,0.38393366
0.71553797,0.7924864,0.29985058
0.60455114,0.63793665,0.3222807
0.84236735,0.6204492,0.38219678
0.9370417,0.8940686,0.27160168
0.75087005,0.76694787,0.25970536
0.6809477,0.75673157,0.27364713
0.6841472,0.7053119,0.24019694
0.7610494,0.82624567,0.40597296
0.7707164,0.7614037,0.28977877
0.6915493,0.7024573,0.3309433
0.8653663,0.8840941,0.30386084
0.6759609,0.674072,0.38045853
0.6197774,0.57230866,0.34688056
0.61790836,0.76303244,0.26043922
0.5283708,0.67319536,0.36174756
0.5532147,0.6210394,0.3878069
0.5404669,0.5448497,0.24401492
0.85128725,0.6866209,0.25336778
0.8280011,0.6974156,0.3094777
0.8981807,0.69699043,0.31837517
0.633755,0.7215253,0.27663618
0.7222002,0.88685906,0.27716357
0.65633726,0.6483561,0.32769096
0.7379452,0.7501903,0.2527721
0.5185821,0.5060189,0.30456114
0.67348605,0.710264,0.33605665
0.6801906,0.7592098,0.3084442
0.6359873,0.6558309,0.25604314
0.81260055,0.7326798,0.25362134
0.69075936,0.8105442,0.37935227
0.7714794,0.89031404,0.2873869
0.7116766,0.7181201,0.36989987
0.7391868,0.77032363,0.25999862
0.7021042,0.72416645,0.32570404
0.7111935,0.77132016,0.4440087
0.5181898,0.49631405,0.33182925
0.49212193,0.59953016,0.34850144
0.75106174,0.7105534,0.32216382
0.70165116,0.6877287,0.27807653
0.60580117,0.68209547,0.35498482
0.74734724,0.71223724,0.243604
0.5214387,0.5713875,0.34134096
1.0,0.72572255,0.27756292
0.5117069,0.4880116,0.44440192
0.8591341,0.7282797,0.28592545
0.7481118,0.8138145,0.25283056
0.6974458,0.7559492,0.27997327
0.7330395,0.79425347,0.22405964
0.8124299,0.7586389,0.2698189
0.90724456,0.7766134,0.3583262
1.0,0.94137496,0.32216078
0.46670604,0.49744648,0.34008765
0.9613677,0.9435104,0.28787953
0.68224204,0.82856566,0.28496915
0.7635981,0.78020406,0.35946292
0.7528874,0.7624056,0.37714332
0.55779064,0.58860624,0.33333153
0.73792166,0.795741,0.26011068
0.80458474,0.75086796,0.2517308
0.7728767,0.7869627,0.3116446
0.7375962,0.7814303,0.31140012
0.5873493,0.64618397,0.32157648
0.87377876,0.70948863,0.3557045
0.49156535,0.49321216,0.22850972
0.6387665,0.7004733,0.34402055
0.65445244,0.8133424,0.2822476
0.7023388,0.60977674,0.25547808
0.7307714,0.77587575,0.20912474
0.7335679,0.77474743,0.23235112
0.6312479,0.7017766,0.3110966
0.71934336,0.7216306,0.36692768
0.742614,0.8020207,0.24145234
0.59917593,0.61570144,0.27446997
0.7360766,0.75577396,0.40753907
0.80965465,0.97401196,0.26735258
0.75490755,0.6876356,0.33944476
0.81231034,0.75943494,0.25210083
0.60703236,0.6263375,0.3609808
0.6682964,0.713776,0.35914028
0.8558497,0.9236621,0.3271668
0.7034996,0.6617601,0.39401442
0.72015435,0.79533094,0.32721043
0.78699577,0.7937356,0.32263696
0.7439947,0.7696002,0.2659964
0.60295033,0.6598349,0.3053071
0.5980681,0.56503934,0.23407412
0.69978136,0.67814934,0.38763314
0.8298881,0.76772004,0.39730287
0.6311268,0.54700124,0.29678327
0.6033239,0.6138586,0.44277906
0.8119874,0.85313934,0.2965154
0.65756977,0.6531678,0.3512259
0.7294285,0.7526574,0.38136148
0.90796137,0.7580226,0.34859675
0.49748084,0.5580046,0.29822433
0.5870828,0.5415692,0.26373494
0.5326964,0.83133703,0.21049905
0.7483213,0.79833704,0.31780642
0.7651014,0.7605944,0.35211074
0.49793822,0.55332416,0.41831672
0.70550627,0.6872121,0.32120937
0.6560167,0.6853612,0.2815262
0.70980555,0.7434894,0.3635922
0.63363516,0.68570364,0.2917483
0.5639354,0.49723402,0.30018425
0.8091957,0.72151154,0.255983
0.83725715,0.76053154,0.3331179
0.77153045,0.76250213,0.28178185
0.9370578,0.7673147,0.3467235
0.53642917,0.57532555,0.28215593
0.74943805,0.79738444,0.27228898
0.68751585,0.7177647,0.27115315
0.6802923,0.6626733,0.40316743
1.0,0.9665523,0.3100276
0.72847843,0.74391365,0.28898293
0.62485003,0.66922104,0.3534692
