smiles	token
CC1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cncc3[nH]ccc23)n1	C C 1 C O C C N 1 c 1 c c ( C 2 ( S ( C ) ( = O ) = O ) C C 2 ) n c ( - c 2 c n c c 3 [nH] c c c 2 3 ) n 1
CCCCCOc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1	C C C C C O c 1 n c ( N ) c 2 n c n ( C 3 O C ( C O ) C ( O ) C 3 O ) c 2 n 1
CCn1c(=O)c2c(ncn2C)n(CC)c1=O	C C n 1 c ( = O ) c 2 c ( n c n 2 C ) n ( C C ) c 1 = O
Nc1nc(NC(=O)C2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O	N c 1 n c ( N C ( = O ) C 2 C C C C C 2 ) n c 2 c 1 n c n 2 C 1 O C ( C O ) C ( O ) C 1 O
CC(C)S(=O)(=O)NC1Cc2ccc(-c3ccc(F)nc3)cc2C1	C C ( C ) S ( = O ) ( = O ) N C 1 C c 2 c c c ( - c 3 c c c ( F ) n c 3 ) c c 2 C 1
COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(N(C)C)c1	C O c 1 c c ( N C C 2 C C N C C 2 ) n c 2 c 1 n n n 2 - c 1 c c c c ( N ( C ) C ) c 1
CC(C)OC(=O)c1ccc(NC(=O)NC(Cc2ccc(O)cc2)C(=O)NC2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1	C C ( C ) O C ( = O ) c 1 c c c ( N C ( = O ) N C ( C c 2 c c c ( O ) c c 2 ) C ( = O ) N C 2 C C C [N+] ( C ) ( C c 3 c c c c ( O ) c 3 ) C 2 ) c c 1
COCCCS(=O)(=O)c1ccc(-c2ccc(CCN3CCCC3C)cc2)cc1	C O C C C S ( = O ) ( = O ) c 1 c c c ( - c 2 c c c ( C C N 3 C C C C 3 C ) c c 2 ) c c 1
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C(F)(F)F)oc6c(C)c5CC4)n3C)cccc2n1	C c 1 c c c 2 c ( - c 3 n n c ( S C C C ( C ) N 4 C C c 5 c c 6 n c ( C ( F ) ( F ) F ) o c 6 c ( C ) c 5 C C 4 ) n 3 C ) c c c c 2 n 1
O=C(O)CCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1	O = C ( O ) C C C O c 1 c c c 2 n c c ( F ) c ( C C C 3 4 C C C ( N C c 5 c c c 6 c ( n 5 ) N C ( = O ) C O 6 ) ( C C 3 ) C O 4 ) c 2 n 1
Cc1[nH]c2ccccc2c1CCN1CCc2ccc(C=CC(=O)NO)cc2CC1	C c 1 [nH] c 2 c c c c c 2 c 1 C C N 1 C C c 2 c c c ( C = C C ( = O ) N O ) c c 2 C C 1
CCCn1c(=O)c2nc(C3CCC(C(=O)N(CC)CC)CC3)[nH]c2n(CCC)c1=O	C C C n 1 c ( = O ) c 2 n c ( C 3 C C C ( C ( = O ) N ( C C ) C C ) C C 3 ) [nH] c 2 n ( C C C ) c 1 = O
CCCC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1	C C C C ( = O ) N c 1 c c ( - c 2 c c s c 2 ) n c ( - c 2 c c s c 2 ) n 1
COc1ccccc1N1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O	C O c 1 c c c c c 1 N 1 C c 2 n c ( C ) c ( C N ) c ( - c 3 c c c ( L ) c c 3 L ) c 2 C 1 = O
Cc1cccnc1CNC(=O)c1cc(-c2cccc(F)c2)nc(N)n1	C c 1 c c c n c 1 C N C ( = O ) c 1 c c ( - c 2 c c c c ( F ) c 2 ) n c ( N ) n 1
CS(=O)(=O)c1ccc(-c2ccc(F)cc2)c(C(=O)N2Cc3ccc(C4CCOCC4)cc3C2)c1	C S ( = O ) ( = O ) c 1 c c c ( - c 2 c c c ( F ) c c 2 ) c ( C ( = O ) N 2 C c 3 c c c ( C 4 C C O C C 4 ) c c 3 C 2 ) c 1
CCn1ncc2c1CCC(Nc1nc3c(-c4ccc(F)cc4C)cccn3n1)C2	C C n 1 n c c 2 c 1 C C C ( N c 1 n c 3 c ( - c 4 c c c ( F ) c c 4 C ) c c c n 3 n 1 ) C 2
CCN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1	C C N ( C C c 1 c c c ( L ) c ( L ) c 1 ) C C ( O ) C O c 1 c c c ( N S ( C ) ( = O ) = O ) c c 1
O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1	O = C ( N c 1 n c 2 c c c c c 2 n 2 c ( = O ) n ( - c 3 c c c c c 3 ) n c 1 2 ) c 1 c c c c c 1
N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(CCOc4ccc(C#N)cc4F)CC(C2)O3)cc1	N # C c 1 c c c ( S ( = O ) ( = O ) N C C N 2 C C 3 C N ( C C O c 4 c c c ( C # N ) c c 4 F ) C C ( C 2 ) O 3 ) c c 1
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)c(F)c3)C2)n1C	C c 1 n c o c 1 - c 1 n n c ( S C C C N 2 C C 3 C C 3 ( c 3 c c c ( C ( F ) ( F ) F ) c ( F ) c 3 ) C 2 ) n 1 C
N=c1oc2ccc(Br)cc2cc1C(=O)NCCO	N = c 1 o c 2 c c c ( R ) c c 2 c c 1 C ( = O ) N C C O
OCC1OC(n2cnc3c(NCCc4cn(Cc5ccc(Cl)cc5)c5ccccc45)ncnc32)C(O)C1O	O C C 1 O C ( n 2 c n c 3 c ( N C C c 4 c n ( C c 5 c c c ( L ) c c 5 ) c 5 c c c c c 4 5 ) n c n c 3 2 ) C ( O ) C 1 O
Cn1c(=O)c2c(nc3n2CCCN3c2cccc(Cl)c2)n(C)c1=O	C n 1 c ( = O ) c 2 c ( n c 3 n 2 C C C N 3 c 2 c c c c ( L ) c 2 ) n ( C ) c 1 = O
Nc1nc(C#CCC2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O	N c 1 n c ( C # C C C 2 C C C C C 2 ) n c 2 c 1 n c n 2 C 1 O C ( C O ) C ( O ) C 1 O
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1	C O C ( = O ) N c 1 n c 2 c c ( C ( = O ) c 3 c c c ( F ) c c 3 ) c c c 2 [nH] 1
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CCN(C2CCC(O)(c3ccncn3)CC2)C1	O = C ( C N C ( = O ) c 1 c c c c ( C ( F ) ( F ) F ) c 1 ) N C 1 C C N ( C 2 C C C ( O ) ( c 3 c c n c n 3 ) C C 2 ) C 1
O=C(NCc1ccccc1)C1CCCC1c1cc(-c2ccccc2)on1	O = C ( N C c 1 c c c c c 1 ) C 1 C C C C 1 c 1 c c ( - c 2 c c c c c 2 ) o n 1
C#CCN(CC#C)C(=O)C1(c2cccs2)CC1CN	C # C C N ( C C # C ) C ( = O ) C 1 ( c 2 c c c s 2 ) C C 1 C N
CC(O)c1nc2cnc3[nH]ccc3c2n1C1CCC(CCC#N)CC1	C C ( O ) c 1 n c 2 c n c 3 [nH] c c c 3 c 2 n 1 C 1 C C C ( C C C # N ) C C 1
COCC(C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1	C O C C ( C ) ( N ) c 1 n c ( - c 2 c c c ( O C ( F ) ( F ) F ) c c 2 ) c [nH] 1
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3C(O)C(O)C(O)C3F)c2n1	C C C S c 1 n c ( N C 2 C C 2 c 2 c c c ( F ) c ( F ) c 2 ) c 2 n n n ( C 3 C ( O ) C ( O ) C ( O ) C 3 F ) c 2 n 1
OCC1OC(n2cnc3c(NCc4cccnc4)ncnc32)C(O)C1O	O C C 1 O C ( n 2 c n c 3 c ( N C c 4 c c c n c 4 ) n c n c 3 2 ) C ( O ) C 1 O
O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12)c1ccccc1	O = C ( N c 1 n c 2 n n ( C C c 3 c c c c c 3 ) c c 2 c 2 n c ( - c 3 c c c c c 3 ) n n 1 2 ) c 1 c c c c c 1
Cc1cn2c(nc3c2c(=O)[nH]c(=O)n3Cc2ccccc2)[nH]1	C c 1 c n 2 c ( n c 3 c 2 c ( = O ) [nH] c ( = O ) n 3 C c 2 c c c c c 2 ) [nH] 1
CCNCCN1CCN(C(=O)CCc2cccc(CSc3nc(N)c(C#N)c(-c4ccc(NC(C)=O)cc4)n3)n2)CC1	C C N C C N 1 C C N ( C ( = O ) C C c 2 c c c c ( C S c 3 n c ( N ) c ( C # N ) c ( - c 4 c c c ( N C ( C ) = O ) c c 4 ) n 3 ) n 2 ) C C 1
Cc1nc(NC(=O)NCc2ccccc2)c2nn(-c3ccccc3)cc2n1	C c 1 n c ( N C ( = O ) N C c 2 c c c c c 2 ) c 2 n n ( - c 3 c c c c c 3 ) c c 2 n 1
Nc1ncnc2c1ncn2C1OC(C(=O)NCC(F)(F)F)C(O)C1O	N c 1 n c n c 2 c 1 n c n 2 C 1 O C ( C ( = O ) N C C ( F ) ( F ) F ) C ( O ) C 1 O
CSc1nc(SC(C(N)=O)C(C)C)nc2c1cnn2-c1ccccc1	C S c 1 n c ( S C ( C ( N ) = O ) C ( C ) C ) n c 2 c 1 c n n 2 - c 1 c c c c c 1
CNC(=O)C12COC(C(n3cnc4c(NCc5cccc(I)c5)ncnc43)O1)C2O	C N C ( = O ) C 1 2 C O C ( C ( n 3 c n c 4 c ( N C c 5 c c c c ( I ) c 5 ) n c n c 4 3 ) O 1 ) C 2 O
CN(C)Cc1cc2c([nH]c(=O)c3cccc(O)c32)s1	C N ( C ) C c 1 c c 2 c ( [nH] c ( = O ) c 3 c c c c ( O ) c 3 2 ) s 1
Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2ccccc2c1=O	C n 1 c ( - c 2 c c c ( O C 3 C C N ( C 4 C C C 4 ) C C 3 ) c c 2 ) n c 2 c c c c c 2 c 1 = O
COc1cc(N2CCN(C(=O)Cn3nc(C(F)(F)F)c(Cl)c3C)CC2)ccc1Cl	C O c 1 c c ( N 2 C C N ( C ( = O ) C n 3 n c ( C ( F ) ( F ) F ) c ( L ) c 3 C ) C C 2 ) c c c 1 L
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1	O = c 1 c c ( O C c 2 c c c c c 2 ) c c n 1 - c 1 c c c 2 c ( c n n 2 C C N 2 C C C C 2 ) c 1
N#Cc1c(N)nc(SCc2ccccc2[N+](=O)[O-])nc1-c1ccccc1	N # C c 1 c ( N ) n c ( S C c 2 c c c c c 2 [N+] ( = O ) [O-] ) n c 1 - c 1 c c c c c 1
Cc1ccc(C(=O)c2c(CC(C)(C)C)csc2N)cc1	C c 1 c c c ( C ( = O ) c 2 c ( C C ( C ) ( C ) C ) c s c 2 N ) c c 1
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C	C c 1 n c o c 1 - c 1 n n c ( S C C C N 2 C C 3 C C 3 ( c 3 c c c ( S ( F ) ( F ) ( F ) ( F ) F ) c c 3 ) C 2 ) n 1 C
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cc(-c3ccc(=O)[nH]c3)[nH]n2)cc1	C c 1 c c c ( - n 2 n c ( C ( C ) ( C ) C ) c c 2 N C ( = O ) N c 2 c c ( - c 3 c c c ( = O ) [nH] c 3 ) [nH] n 2 ) c c 1
COc1ncnc(Cn2cc(C(=O)NCC3CC3)c3ncccc32)c1C	C O c 1 n c n c ( C n 2 c c ( C ( = O ) N C C 3 C C 3 ) c 3 n c c c c 3 2 ) c 1 C
Cc1ccc(C(=O)c2cnc(N)n2-c2ccccc2Cl)cc1	C c 1 c c c ( C ( = O ) c 2 c n c ( N ) n 2 - c 2 c c c c c 2 L ) c c 1
CC(C)(C)OC(=O)NCCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O	C C ( C ) ( C ) O C ( = O ) N C C N C ( = O ) C 1 O C ( n 2 c n c 3 c ( N ) n c n c 3 2 ) C ( O ) C 1 O
O=C(NC1CN2CCC1CC2)c1cc2ccoc2cn1	O = C ( N C 1 C N 2 C C C 1 C C 2 ) c 1 c c 2 c c o c 2 c n 1
CCc1nnc2c(N)nc3ccc(Cl)cc3n12	C C c 1 n n c 2 c ( N ) n c 3 c c c ( L ) c c 3 n 1 2
Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1C1CCCCC1	C n 1 c ( S C C C N 2 C C 3 C C N ( c 4 c c c ( F ) c c 4 ) C 3 C 2 ) n n c 1 C 1 C C C C C 1
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O	C C ( C ) ( C ) N C C ( O ) C O c 1 c c c c 2 c 1 C C C C 2 = O
NS(=O)(=O)c1cccc(-c2ccc3nccc(-c4ccnc(C(F)(F)F)c4)c3n2)c1	N S ( = O ) ( = O ) c 1 c c c c ( - c 2 c c c 3 n c c c ( - c 4 c c n c ( C ( F ) ( F ) F ) c 4 ) c 3 n 2 ) c 1
CCC(=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12	C C C ( = O ) c 1 c n ( - c 2 c c c ( F ) c c 2 ) c 2 c c c ( L ) c c 1 2
Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12	N c 1 n c 2 n n ( C C c 3 c c c c c 3 ) c c 2 c 2 n c ( - c 3 c c c c c 3 ) n n 1 2
Nc1sc2c(c1C(=O)c1cccc(Cl)c1)CCC2	N c 1 s c 2 c ( c 1 C ( = O ) c 1 c c c c ( L ) c 1 ) C C C 2
CC1CCc2c([nH]c3ccccc23)C2(N1)C(=O)Nc1ccc(Br)cc12	C C 1 C C c 2 c ( [nH] c 3 c c c c c 2 3 ) C 2 ( N 1 ) C ( = O ) N c 1 c c c ( R ) c c 1 2
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4ccccn4)nc32)c1	C O c 1 c c c c ( - n 2 c ( = O ) n ( C c 3 c ( F ) c c c c 3 F ) c 3 c n c ( N C c 4 c c c c n 4 ) n c 3 2 ) c 1
CC1CCCN1CCc1ccc2nc(-c3csc(-c4cc(Cl)nc(Cl)c4)n3)ccc2c1	C C 1 C C C N 1 C C c 1 c c c 2 n c ( - c 3 c s c ( - c 4 c c ( L ) n c ( L ) c 4 ) n 3 ) c c c 2 c 1
Nc1nc2ccc(Cl)cc2c2cn(-c3ccccc3)nc12	N c 1 n c 2 c c c ( L ) c c 2 c 2 c n ( - c 3 c c c c c 3 ) n c 1 2
CCNC(C)Cc1cccc(C(F)(F)F)c1	C C N C ( C ) C c 1 c c c c ( C ( F ) ( F ) F ) c 1
COc1cc(N2CCC(Oc3ccc(N4N=C(C(F)(F)F)C(C)C4CC(=O)O)cc3)C(C)C2)c(Cl)cn1	C O c 1 c c ( N 2 C C C ( O c 3 c c c ( N 4 N = C ( C ( F ) ( F ) F ) C ( C ) C 4 C C ( = O ) O ) c c 3 ) C ( C ) C 2 ) c ( L ) c n 1
C[n+]1c(C#CCOc2cccc(Cl)c2)cccc1C#CCOc1cccc(Cl)c1	C [n+] 1 c ( C # C C O c 2 c c c c ( L ) c 2 ) c c c c 1 C # C C O c 1 c c c c ( L ) c 1
CC(C)NCC(O)c1ccccc1Cl	C C ( C ) N C C ( O ) c 1 c c c c c 1 L
CCC(=O)Nc1cc(N2CCCC2COC)nc(-n2nc(C)cc2C)n1	C C C ( = O ) N c 1 c c ( N 2 C C C C 2 C O C ) n c ( - n 2 n c ( C ) c c 2 C ) n 1
CCCC(=O)Nc1nc(-c2cccs2)cc(-c2cccs2)n1	C C C C ( = O ) N c 1 n c ( - c 2 c c c s 2 ) c c ( - c 2 c c c s 2 ) n 1
CCCn1c(=O)c2[nH]c(-c3cnn(CC4CC(=O)N(c5ccc(C)cc5)C4)c3)nc2n(CCC)c1=O	C C C n 1 c ( = O ) c 2 [nH] c ( - c 3 c n n ( C C 4 C C ( = O ) N ( c 5 c c c ( C ) c c 5 ) C 4 ) c 3 ) n c 2 n ( C C C ) c 1 = O
Nc1scc(-c2cccc(F)c2)c1C(=O)c1ccc(Cl)cc1	N c 1 s c c ( - c 2 c c c c ( F ) c 2 ) c 1 C ( = O ) c 1 c c c ( L ) c c 1
N#Cc1c(N)nc(SCc2csc(-c3ccccc3F)n2)c(C#N)c1-c1ccc(O)cc1	N # C c 1 c ( N ) n c ( S C c 2 c s c ( - c 3 c c c c c 3 F ) n 2 ) c ( C # N ) c 1 - c 1 c c c ( O ) c c 1
NC1=NC2(CO1)c1cc(NC(=O)c3ncc(Cl)cc3F)ccc1OCC21CC1	N C 1 = N C 2 ( C O 1 ) c 1 c c ( N C ( = O ) c 3 n c c ( L ) c c 3 F ) c c c 1 O C C 2 1 C C 1
COc1cc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)ccn1	C O c 1 c c ( - c 2 c c 3 s c ( N 4 C C C ( N 5 C C C C C 5 ) C C 4 ) n c 3 c n 2 ) c c n 1
Nc1ccccc1C(=O)OCCc1ccccc1	N c 1 c c c c c 1 C ( = O ) O C C c 1 c c c c c 1
CNC(=O)c1cnc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)cn1	C N C ( = O ) c 1 c n c ( O c 2 c c c 3 c ( c 2 ) C C N ( C 2 C C C 2 ) C C 3 ) c n 1
Cc1cccc(Cn2cnc3c(-c4ccco4)nc(N)nc32)c1	C c 1 c c c c ( C n 2 c n c 3 c ( - c 4 c c c o 4 ) n c ( N ) n c 3 2 ) c 1
CCCCCCCC(O)(C(N)=O)c1cccc(Cl)c1	C C C C C C C C ( O ) ( C ( N ) = O ) c 1 c c c c ( L ) c 1
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2ccccc21	N C 1 = N C ( c 2 c c c c ( - c 3 c n c n c 3 ) c 2 ) ( c 2 c c n c ( C ( F ) ( F ) F ) c 2 ) c 2 c c c c c 2 1
COCC1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(CCNC4CCCCC4)nc32)C(O)C1O	C O C C 1 O C ( n 2 c n c 3 c ( N C C ( c 4 c c c c c 4 ) c 4 c c c c c 4 ) n c ( C C N C 4 C C C C C 4 ) n c 3 2 ) C ( O ) C 1 O
CC(C)CCCOc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1	C C ( C ) C C C O c 1 n c ( N ) c 2 n c n ( C 3 O C ( C O ) C ( O ) C 3 O ) c 2 n 1
CC1CCCN1CCc1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1	C C 1 C C C N 1 C C c 1 c c c ( - c 2 c c c ( S ( N ) ( = O ) = O ) c c 2 ) c c 1
CC(=O)N1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c2C)CC1	C C ( = O ) N 1 C C C ( n 2 n c ( C ) c ( N c 3 n c c ( L ) c ( - c 4 c n c 5 c c c c n 4 5 ) n 3 ) c 2 C ) C C 1
CNc1noc2c(-c3ccc4c(N5CCOCC5C)nncc4c3)c(C)ccc12	C N c 1 n o c 2 c ( - c 3 c c c 4 c ( N 5 C C O C C 5 C ) n n c c 4 c 3 ) c ( C ) c c c 1 2
Cc1csc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)n1	C c 1 c s c ( - c 2 c c ( C ( = O ) N C c 3 n c c c c 3 C ) n c ( N ) n 2 ) n 1
CC(C)(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1	C C ( C ) ( C ) c 1 c ( C ( = O ) N C 2 C 3 C C 4 C C ( C 3 ) C C 2 C 4 ) c n n 1 - c 1 c c c ( C ( = O ) O ) c c 1
CC(C)(C)c1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1	C C ( C ) ( C ) c 1 c c ( C N C C 2 C C N ( C C C C C C ( c 3 c c c ( F ) c c 3 ) c 3 c c c ( F ) c c 3 ) C 2 ) c c ( C ( C ) ( C ) C ) c 1
CCCCCC(=O)N1c2ccccc2NC2=C(C(=O)CC(c3ccc(OC)c(OC)c3)C2)C1c1ccc(C(F)(F)F)cc1	C C C C C C ( = O ) N 1 c 2 c c c c c 2 N C 2 = C ( C ( = O ) C C ( c 3 c c c ( O C ) c ( O C ) c 3 ) C 2 ) C 1 c 1 c c c ( C ( F ) ( F ) F ) c c 1
Nc1ncnc2sc3c(c12)CCN(C(=O)CN1CSCC1=O)C3	N c 1 n c n c 2 s c 3 c ( c 1 2 ) C C N ( C ( = O ) C N 1 C S C C 1 = O ) C 3
COc1ccc(C(=O)NC2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)cc1Cl	C O c 1 c c c ( C ( = O ) N C 2 ( c 3 c c c c c 3 ) C C N ( c 3 c c ( N ) c c n 3 ) C C 2 ) c c 1 L
Nc1nc(-c2ccco2)c2ncn(Cc3c(F)cc(F)cc3F)c2n1	N c 1 n c ( - c 2 c c c o 2 ) c 2 n c n ( C c 3 c ( F ) c c ( F ) c c 3 F ) c 2 n 1
CNc1ncc(C(=O)OCc2ccc(C)cc2)c2nc(-c3ccco3)nn12	C N c 1 n c c ( C ( = O ) O C c 2 c c c ( C ) c c 2 ) c 2 n c ( - c 3 c c c o 3 ) n n 1 2
CN1CC2CC1CN2c1ccc(-c2ccc3[nH]c(C(F)(F)F)cc3c2)cn1	C N 1 C C 2 C C 1 C N 2 c 1 c c c ( - c 2 c c c 3 [nH] c ( C ( F ) ( F ) F ) c c 3 c 2 ) c n 1
COc1ccc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cn1	C O c 1 c c c ( - c 2 c c c ( C C n 3 n c c 4 c 3 n c ( N ) n 3 n c ( - c 5 c c c o 5 ) n c 4 3 ) c c 2 ) c n 1
CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c(C)n2)CC1	C C ( = O ) N 1 C C C ( n 2 c c ( N c 3 n c c ( L ) c ( - c 4 c n c 5 c c c c n 4 5 ) n 3 ) c ( C ) n 2 ) C C 1
CCCn1c(=O)c2nc(C3CCC(C(=O)O)CC3)[nH]c2n(CCC)c1=O	C C C n 1 c ( = O ) c 2 n c ( C 3 C C C ( C ( = O ) O ) C C 3 ) [nH] c 2 n ( C C C ) c 1 = O
O=C1OCc2cc(CCN3CCN(CCc4ccc5nonc5c4)CC3)ccc21	O = C 1 O C c 2 c c ( C C N 3 C C N ( C C c 4 c c c 5 n o n c 5 c 4 ) C C 3 ) c c c 2 1
O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1	O = C ( O C c 1 c c 2 c ( c c 1 L ) O C O 2 ) N 1 C C C 2 ( C C 1 ) C ( = O ) N C N 2 c 1 c c c c c 1
O=C(Nc1ncc(F)s1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cc(O)cc21	O = C ( N c 1 n c c ( F ) s 1 ) C ( C C 1 C C O C C 1 ) n 1 n c c 2 c ( S ( = O ) ( = O ) C 3 C C 3 ) c c ( O ) c c 2 1
Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NC4CCCCCC4)CC3)n3nc(-c4ccco4)nc23)n1	C n 1 c c 2 c ( n c ( N C ( = O ) N C 3 C C N ( C ( = O ) N C 4 C C C C C C 4 ) C C 3 ) n 3 n c ( - c 4 c c c o 4 ) n c 2 3 ) n 1
CC(CN(C)C)Oc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1	C C ( C N ( C ) C ) O c 1 c c c ( - n 2 c c c ( O C c 3 c c c c c 3 ) c c 2 = O ) c c 1
c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1	c 1 c c c 2 s c ( C 3 ( N 4 C C C C C 4 ) C C C C C 3 ) c c 2 c 1
FC(F)(F)Oc1ccc(OC2CC2)c(CNC2CCC3CCC2(c2ccccc2)N3)c1	F C ( F ) ( F ) O c 1 c c c ( O C 2 C C 2 ) c ( C N C 2 C C C 3 C C C 2 ( c 2 c c c c c 2 ) N 3 ) c 1
O=C(NCc1ccc(F)cc1)N(c1ccc(Cl)cc1)C1CCN(Cc2ccccn2)CC1	O = C ( N C c 1 c c c ( F ) c c 1 ) N ( c 1 c c c ( L ) c c 1 ) C 1 C C N ( C c 2 c c c c n 2 ) C C 1
COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(Br)cc4)nn23)cc1	C O c 1 c c c ( N C ( = O ) N c 2 n c 3 n n ( C ) c c 3 c 3 n c ( - c 4 c c c ( R ) c c 4 ) n n 2 3 ) c c 1
CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccc(CO)cc4)nc31)C(O)C2O	C N C ( = O ) C 1 2 C C 1 C ( n 1 c n c 3 c ( N C ) n c ( C # C c 4 c c c ( C O ) c c 4 ) n c 3 1 ) C ( O ) C 2 O
Cc1nn(C)c(Cl)c1S(=O)(=O)NCCN1CC2CN(CCCOc3ccc(C#N)cc3)CC(C1)O2	C c 1 n n ( C ) c ( L ) c 1 S ( = O ) ( = O ) N C C N 1 C C 2 C N ( C C C O c 3 c c c ( C # N ) c c 3 ) C C ( C 1 ) O 2
O=C(O)Cc1ccc2c(c1)C(=CCN1CCC(Cc3ccccc3)CC1)c1ccccc1CO2	O = C ( O ) C c 1 c c c 2 c ( c 1 ) C ( = C C N 1 C C C ( C c 3 c c c c c 3 ) C C 1 ) c 1 c c c c c 1 C O 2
CCC(NC(=O)c1cc(C(=O)NC(C)c2ccc(F)cc2)n2c1COCC2)c1ccc(C(F)(F)F)nc1	C C C ( N C ( = O ) c 1 c c ( C ( = O ) N C ( C ) c 2 c c c ( F ) c c 2 ) n 2 c 1 C O C C 2 ) c 1 c c c ( C ( F ) ( F ) F ) n c 1
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)nn2CC(O)CN2CCC(c3ccccn3)CC2)C1	C S ( = O ) ( = O ) N 1 C C c 2 c ( c ( - c 3 c c c ( C ( F ) ( F ) F ) c ( S C C N 4 C C C C C 4 ) c 3 ) n n 2 C C ( O ) C N 2 C C C ( c 3 c c c c n 3 ) C C 2 ) C 1
N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(CCc4ccc(F)cc4F)CC(C2)O3)cc1	N # C c 1 c c c ( S ( = O ) ( = O ) N C C N 2 C C 3 C N ( C C c 4 c c c ( F ) c c 4 F ) C C ( C 2 ) O 3 ) c c 1
CCCSCC1OC(n2cnc3c(NC4CC5CCC4C5)ncnc32)C(O)C1O	C C C S C C 1 O C ( n 2 c n c 3 c ( N C 4 C C 5 C C C 4 C 5 ) n c n c 3 2 ) C ( O ) C 1 O
OC(COc1ccc(C(F)(F)F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1	O C ( C O c 1 c c c ( C ( F ) ( F ) F ) c c 1 ) C N 1 C C N ( C c 2 c c c ( L ) c ( L ) c 2 ) C C 1
OCCn1cnc2c(NCc3cccc(I)c3)ncnc21	O C C n 1 c n c 2 c ( N C c 3 c c c c ( I ) c 3 ) n c n c 2 1
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O	C C 1 ( C ) S C 2 C ( N C ( = O ) C ( N ) c 3 c c c ( O ) c c 3 ) C ( = O ) N 2 C 1 C ( = O ) O
