smiles,pchembl_value
CCNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,6.42
Nc1cc(-c2ccncc2)c[nH]c1=O,3.99
COc1ccc(Nc2c(-c3ccc4nccnc4c3)c(C)nn2-c2ccccc2)c(C(=O)O)c1,5.26
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,3.99
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,6.005
CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(Cl)c4F)c3)[nH]c2n(CCC)c1=O,6.06
Nc1nc2ccccc2n2nc(-c3ccco3)nc12,7.95
O=C(CCc1ccccc1)Nc1nc2ccccc2c(=O)s1,7.09
Cc1nc2c(N)nc(NCc3cccs3)nc2s1,6.5
CCOC(=O)c1cnc(NNc2ccccc2)n2nc(-c3ccco3)nc12,7.38
Nc1nc(N/N=C/c2ccc(Cl)c(Cl)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.78
N#Cc1c(-c2ccc(Cl)c(Cl)c2)cc(-c2cccnc2)nc1N,6.68
CNC(=O)[C@H]1OC(n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@](C)(O)[C@@H]1O,5.81
CC(C)c1ccc(CO[C@@H]2CCCC2Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,5.42
CC(=O)Oc1ccc2cc(-c3cc(Br)cs3)c(=O)oc2c1OC(C)=O,3.99
CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O,5.0
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,3.99
Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccc(CN4CCOCC4)o3)nn12,3.99
CCN(CC)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccc(F)cc3)c1C2=O,7.3
COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc1OC,8.7
CNC(=O)OC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.68
Cc1cccc(-c2cc(-c3ccco3)nc(N)c2C#N)c1,6.85
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)n[nH]2)cc1,6.52
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCc4cc(C(C)(C)C)c(O)c(C(C)(C)C)c4)ncnc32)[C@H](O)[C@@H]1O,3.99
Nc1nc(-n2cc(C(=O)NC3CCCC3)cn2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.42
N#Cc1cccc(-c2nc(Nc3cccnc3)sc2-n2ccnc2)c1,5.57
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccnn3C)sc12,7.29
CCCn1c(=O)c2[nH]c(-c3ccc(C(=O)O)cc3)c(O)c2n(CCC)c1=O,6.03
CCCCn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,6.3
COc1cc(-c2nc3c([nH]2)C2=N[C@@H](C)CN2C(=O)N3Cc2ccccc2)n(C)n1,3.99
CC(C)Cn1c(=O)[nH]c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2c1=O,3.99
COc1ccccc1C(=O)Nc1nc(N)nc(-c2ccco2)c1[N+](=O)[O-],6.77
O=c1oc2c(O)c(O)ccc2cc1-c1cc(Br)cs1,4.91
CCOC(=O)COc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,9.37
COCCCNc1nc2ccccc2n2nc(-c3ccco3)nc12,6.43
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,3.99
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(C)cc3)nn12,6.75
Nc1nc(-n2cccn2)nc(NCC2CC2)c1Br,8.0
COCCOc1cnc2c(c1)CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2,8.51
Cn1cc2c(nc(NC(=O)NC3CCN(C(=O)NC4CCCCC4)CC3)n3nc(-c4ccco4)nc23)n1,3.99
CCC(CC)C(=O)Nc1nc(-c2ccccc2)c(C#N)c(-c2ccccc2)n1,7.26
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)cc3F)nc12,8.370000000000001
COc1ccc(-c2cc(-c3ccco3)nc(N)c2C#N)cc1,7.39
COc1cccc(C2(O)CCCCC2CN(C)C)c1,3.99
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncc(C)s4)C[C@H]3C)nc21,7.64
CCCn1c(=O)c2nc(-c3ccc(/C=C/C(=O)O)cc3)[nH]c2n(CCC)c1=O,6.72
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)C3CCN(C(=O)c4cccc(C(F)(F)F)c4)CC3)sc12,6.64
Nc1nc2c(cnn2CCN2CCN(c3ccc(O)cc3)CC2)c2nc(-c3ccco3)nn12,8.89
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@@H](C4CCC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.41
O=c1[nH]c(-c2cccc(O)c2)cn2c(=O)n(-c3ccccc3)nc12,5.39
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)[nH]c2n(CCC)c1=O,6.725
CC(C)CCn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,7.79
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(F)c5F)CC4)nc32)[C@H](O)[C@@H]1O,8.125
CCCn1c(=O)c2c(nnn2C2CCCCC2)n(CCC)c1=O,4.64
OC[C@H]1OC(n2cnc3c(NC4CCC[C@H]4OCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,6.32
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,3.99
C/C=C/C(=O)N(CC)c1ccccc1C,3.99
O=C([C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O)N1CCCC1,3.99
Nc1nc(-c2ccco2)c2nnn(Cc3cccc(O)c3)c2n1,8.4
O=C(Nc1ccc(-c2ccncc2)c(-c2ccccc2F)n1)C1CC1,7.21
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,3.99
COc1cc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCC(=O)Nc1ccc(Br)cc1,7.09
Cn1cc2c(nc(N=C(Nc3ccc(Cl)cc3)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,3.99
COc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3cccnc3)s2)cc1,3.99
Cc1cccc2sc(NC(=O)CNS(=O)(=O)c3cccs3)nc12,5.8
CCCCNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O,3.99
Nc1nc(C(=O)NCc2cccc3cccnc23)c2ccccc2n1,8.96
Cn1cc2c(nc(N3CCCC3)n3nc(-c4ccco4)nc23)n1,6.88
CC(C)(C)OC(=O)NCC1CCC(CNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.16
Nc1nc2c(ncn2Cc2ccccc2)c2nc(-c3ccco3)nn12,8.82
CCOC(=O)[C@H]1Oc2ccc(CCCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2O1,8.26
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,3.99
CCNc1nc(NC(=O)CC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.11
Cc1cc(-c2ccccc2)nn1-c1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,3.99
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@H]3C[C@H]4CC[C@H]3C4)nc(Cl)nc21,5.61
Clc1ccc(Nc2[nH]c3ccccc3c3nc(C4CCCC4)nc2-3)cc1Cl,3.99
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(c5ccccc5)CC4)cc3)cc21,5.99
CCN(CC)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,8.1
Nc1ncc(-c2ccc3ccccc3c2)c(-c2ccccc2)n1,6.89
O=C(Nc1ccccc1)c1cn(Cc2ccccc2)c2ccccc12,3.99
CN(C)c1ccc2c(-c3ccc(C(=O)NCCNC(=O)COc4ccc(CCCn5ncc6c5nc(N)n5nc(-c7ccco7)nc65)cc4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,6.45
COc1cc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCC(=O)Nc1ccccc1,6.52
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,3.99
Nc1nc(Cc2ccccc2)nc2cn(-c3ccccc3)nc12,6.96
Nc1nc(-c2ccco2)c2nnn(Cc3cccs3)c2n1,8.64
Nc1nc(OCCc2cc[nH]c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.02
COc1cccc2cc(C(=O)NCCCNC(=O)c3cc4cccc(OC)c4oc3=N)c(=N)oc12,6.4
COc1ccc(N(CCCO)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,7.54
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3cccs3)c2n1,9.0
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NC)nc(C#Cc4ccc(OC)cc4)nc32)[C@H](O)[C@@H]1O,5.15
CCCCNc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1C(F)(F)F,3.99
Cc1cc2oc(N)c(C=O)c(=O)c2cc1C,3.99
Nc1sc(C#Cc2ccccc2)c(-c2ccccc2)c1C(=O)c1ccc(Cl)cc1,3.99
C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(N[C@@H]3CCOC3)ncnc21,3.99
Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.771176470588236
OC1CS[C@@H](n2cnc3c(NCc4cccc(F)c4)nc(Cl)nc32)[C@H]1O,8.13
Cc1ccc(-c2cc(-c3ccccc3)nc(N)c2C#N)cc1,6.93
O=C(C(=O)c1cn(Cc2ccccc2)c2ccccc12)c1ccco1,3.99
O[C@@H]1CS[C@@H](n2cnc3c(NCc4cccc(Br)c4)ncnc32)[C@@H]1O,6.38
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(C(=O)N3CCNCC3)ccc1C2=O,7.49
Clc1ccc(Nc2nc3c(N4CCCCC4)ncnc3s2)cc1,4.88
CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn([C@@H]3SC[C@@H](O)[C@H]3O)c2n1,5.31
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ncccc4O)cc3)cc2n(CCC)c1=O,6.49
c1ccc(-c2nnc(-c3ccccn3)[nH]2)nc1,3.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccc(C)o4)ncnc32)[C@H](O)[C@@H]1O,5.8
CCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.4
CC(=O)Nc1cc(-c2cccc(N(C)C)n2)nc(-n2nc(C)cc2C)n1,8.01
Nc1nc(-c2ccco2)c2ncn(Cc3c(F)cccc3F)c2n1,8.434999999999999
CCCn1c(=O)c2nc(-c3ccc(OCc4noc(-c5ccc(C#N)cc5)n4)cc3)[nH]c2n(CCC)c1=O,3.99
Cn1c(=O)c2c(nc3n2CCCN3C2CCCCCCC2)n(C)c1=O,5.82
CNCCc1ccccn1,3.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC[C@H]4CC[C@H](C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O,9.3
CCOC(=O)CNC(=O)c1cnc(NCC(=O)OCC)n2nc(-c3ccco3)nc12,5.81
Cn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,6.23
CC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,7.61
CNc1nc(-n2cc(-c3nc4ccccc4o3)cn2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,5.6
CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.31
Cc1cc(C)nc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)c1,8.02
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCCC3)ccc1C2=O,8.39
NCC(=O)O,3.99
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4C[C@H]4c4cccc(C(F)(F)F)c4)ncnc32)[C@H](O)[C@@H]1O,5.62
Cn1c(=O)c2[nH]c(Cc3ccc(OCCCn4ccnc4)cc3)nc2n(C)c1=O,8.5
Oc1c(-c2cccs2)nnc2nc3ccccc3n12,5.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(C(F)(F)F)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.385
CC(=O)Nc1nc2c(N)cccc2n2c(=O)n(-c3ccccc3)nc12,5.8149999999999995
COc1ccc(-n2nc3c(N)nc(-c4ccccc4)cn3c2=O)cc1,7.11
Nc1nc(-c2ccccc2)cn2c(=O)n(-c3ccc(O)cc3)nc12,6.86
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)c4c(NC(=O)O)n(C)c(=O)n(C)c4=O)cc3)cc2n(CCC)c1=O,7.1
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,6.119999999999999
Nc1nc(-c2ccc(Br)o2)nc2sc(CN3CCCC3)cc12,7.65
CS(=O)(=O)c1c(-c2ccccc2)c2cc(OCC(=O)NCc3ccc(Cl)c(Cl)c3)ccc2[nH]c1=O,3.99
O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,7.21
Nc1nc2ccc(Cl)cc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,7.17
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC4CC(C)(C)N([O])C4(C)C)ncnc32)[C@H](O)[C@@H]1O,3.99
NC(c1csc(Nc2nncc3ccccc23)n1)c1ccccc1Cl,5.62
CCc1ccc(-n2cc3c(O)nc4ccccc4c3n2)cc1,3.99
